codigo_nacional;altura;año;mes;dia;t_min;t_max;nombre;latitud;longitud;zona_geografica;fecha;t_med
200006;48;2020;7;29;13,6;16,9;Diego Aracena Iquique Ap.;-20,54917;-70,18111;Litoral;2020-07-29;NA
200006;48;2020;7;30;12,9;17,5;Diego Aracena Iquique Ap.;-20,54917;-70,18111;Litoral;2020-07-30;NA
200006;48;2020;7;31;12,6;16,7;Diego Aracena Iquique Ap.;-20,54917;-70,18111;Litoral;2020-07-31;NA
220002;2321;2020;7;1;1,6;21,9;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-01;NA
220002;2321;2020;7;2;-0,5;21,7;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-02;NA
220002;2321;2020;7;3;-2,1;21,8;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-03;NA
220002;2321;2020;7;4;-1,8;19,2;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-04;NA
220002;2321;2020;7;5;-3,0;20,0;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-05;NA
220002;2321;2020;7;6;-3,9;19,2;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-06;NA
220002;2321;2020;7;7;3,5;13,2;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-07;NA
220002;2321;2020;7;8;-6,1;19,5;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-08;NA
220002;2321;2020;7;9;-2,6;22,5;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-09;NA
220002;2321;2020;7;10;0,9;21,9;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-10;NA
220002;2321;2020;7;11;1,3;21,5;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-11;NA
220002;2321;2020;7;12;-2,8;22,3;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-12;NA
220002;2321;2020;7;13;-4,0;21,4;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-13;NA
220002;2321;2020;7;14;-3,3;21,9;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-14;NA
220002;2321;2020;7;15;0,0;22,5;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-15;NA
220002;2321;2020;7;16;0,4;24,5;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-16;NA
220002;2321;2020;7;17;3,9;23,6;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-17;NA
220002;2321;2020;7;18;2,6;22,8;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-18;NA
220002;2321;2020;7;19;-0,8;23,4;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-19;NA
220002;2321;2020;7;20;-0,1;23,0;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-20;NA
220002;2321;2020;7;21;1,0;21,4;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-21;NA
220002;2321;2020;7;22;-2,0;19,6;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-22;NA
220002;2321;2020;7;23;-4,2;18,5;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-23;NA
220002;2321;2020;7;24;1,2;16,5;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-24;NA
220002;2321;2020;7;25;-2,0;22,5;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-25;NA
220002;2321;2020;7;26;-2,2;23,2;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-26;NA
220002;2321;2020;7;27;0,4;21,9;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-27;NA
220002;2321;2020;7;28;-1,1;22,3;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-28;NA
220002;2321;2020;7;29;-3,5;21,1;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-29;NA
220002;2321;2020;7;30;-4,8;23,0;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-30;NA
220002;2321;2020;7;31;-1,9;24,5;El Loa, Calama Ad.;-22,49806;-68,89250;PreCordillera;2020-07-31;NA
230001;112;2020;7;1;12,7;18,3;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-01;NA
230001;112;2020;7;2;13,1;16,6;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-02;NA
230001;112;2020;7;3;12,4;17,9;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-03;NA
230001;112;2020;7;4;11,8;17,2;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-04;NA
230001;112;2020;7;5;10,9;16,1;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-05;NA
230001;112;2020;7;6;12,8;16,6;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-06;NA
230001;112;2020;7;7;12,9;16,6;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-07;NA
230001;112;2020;7;8;9,7;16,3;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-08;NA
230001;112;2020;7;9;11,1;15,6;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-09;NA
230001;112;2020;7;10;13,3;17,4;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-10;NA
230001;112;2020;7;11;11,1;15,9;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-11;NA
230001;112;2020;7;12;12,7;18,4;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-12;NA
230001;112;2020;7;13;13,0;16,5;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-13;NA
230001;112;2020;7;14;9,4;NA;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-14;NA
230001;112;2020;7;15;9,4;NA;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-15;NA
230001;112;2020;7;16;9,8;15,3;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-16;NA
230001;112;2020;7;17;12,7;15,5;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-17;NA
230001;112;2020;7;18;12,9;15,3;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-18;NA
230001;112;2020;7;19;12,2;15,7;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-19;NA
230001;112;2020;7;20;13,0;15,5;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-20;NA
230001;112;2020;7;21;13,7;15,9;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-21;NA
230001;112;2020;7;22;12,2;16,1;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-22;NA
230001;112;2020;7;23;12,4;15,7;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-23;NA
230001;112;2020;7;24;7,9;15,9;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-24;NA
230001;112;2020;7;25;8,2;16,9;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-25;NA
230001;112;2020;7;26;8,7;18,5;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-26;NA
230001;112;2020;7;27;10,6;15,8;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-27;NA
230001;112;2020;7;28;12,2;14,9;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-28;NA
230001;112;2020;7;29;10,6;17,6;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-29;NA
230001;112;2020;7;30;10,2;15,1;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-30;NA
230001;112;2020;7;31;8,3;16,5;Cerro Moreno  Antofagasta  Ap.;-23,45361;-70,44528;Litoral;2020-07-31;NA
270001;44;2020;7;1;15,5;19,2;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-01;NA
270001;44;2020;7;2;15,1;17,7;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-02;NA
270001;44;2020;7;3;17,1;21,4;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-03;NA
270001;44;2020;7;4;18,4;NA;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-04;NA
270001;44;2020;7;5;NA;22,0;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-05;NA
270001;44;2020;7;6;15,1;21,7;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-06;NA
270001;44;2020;7;7;16,0;23,2;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-07;NA
270001;44;2020;7;8;17,1;23,9;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-08;NA
270001;44;2020;7;9;18,9;23,4;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-09;NA
270001;44;2020;7;10;19,1;22,9;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-10;NA
270001;44;2020;7;11;16,9;21,1;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-11;NA
270001;44;2020;7;12;14,7;19,9;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-12;NA
270001;44;2020;7;13;13,8;20,1;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-13;NA
270001;44;2020;7;14;11,1;21,0;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-14;NA
270001;44;2020;7;15;11,7;21,2;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-15;NA
270001;44;2020;7;16;17,3;21,5;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-16;NA
270001;44;2020;7;17;16,4;21,8;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-17;NA
270001;44;2020;7;18;17,2;21,5;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-18;NA
270001;44;2020;7;19;17,3;21,0;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-19;NA
270001;44;2020;7;20;15,4;22,6;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-20;NA
270001;44;2020;7;21;18,3;22,7;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-21;NA
270001;44;2020;7;22;18,8;21,2;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-22;NA
270001;44;2020;7;23;17,6;20,5;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-23;NA
270001;44;2020;7;24;15,4;19,9;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-24;NA
270001;44;2020;7;25;16,8;20,5;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-25;NA
270001;44;2020;7;26;14,5;19,9;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-26;NA
270001;44;2020;7;27;11,4;20,2;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-27;NA
270001;44;2020;7;28;11,2;20,1;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-28;NA
270001;44;2020;7;29;11,1;20,1;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-29;NA
270001;44;2020;7;30;14,9;21,0;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-30;NA
270001;44;2020;7;31;17,5;20,5;Mataveri  Isla de Pascua Ap.;-27,15889;-109,43250;Litoral;2020-07-31;NA
270008;197;2020;7;1;6,7;21,7;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-01;NA
270008;197;2020;7;2;6,9;20,2;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-02;NA
270008;197;2020;7;3;9,8;15,6;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-03;NA
270008;197;2020;7;4;11,4;18,1;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-04;NA
270008;197;2020;7;5;7,5;20,7;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-05;NA
270008;197;2020;7;6;7,9;14,8;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-06;NA
270008;197;2020;7;7;9,1;17,1;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-07;NA
270008;197;2020;7;8;8,7;21,0;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-08;NA
270008;197;2020;7;9;4,9;19,7;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-09;NA
270008;197;2020;7;10;10,8;16,2;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-10;NA
270008;197;2020;7;11;11,2;15,8;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-11;NA
270008;197;2020;7;12;8,7;15,4;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-12;NA
270008;197;2020;7;13;10,6;17,7;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-13;NA
270008;197;2020;7;14;8,8;18,0;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-14;NA
270008;197;2020;7;15;7,4;17,7;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-15;NA
270008;197;2020;7;16;5,5;20,0;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-16;NA
270008;197;2020;7;17;7,3;14,8;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-17;NA
270008;197;2020;7;18;8,5;14,7;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-18;NA
270008;197;2020;7;19;7,2;17,1;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-19;NA
270008;197;2020;7;20;6,5;20,0;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-20;NA
270008;197;2020;7;21;5,9;18,9;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-21;NA
270008;197;2020;7;22;6,2;15,8;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-22;NA
270008;197;2020;7;23;5,3;15,6;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-23;NA
270008;197;2020;7;24;4,9;17,9;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-24;NA
270008;197;2020;7;25;7,0;22,4;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-25;NA
270008;197;2020;7;26;6,6;16,0;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-26;NA
270008;197;2020;7;27;9,1;16,3;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-27;NA
270008;197;2020;7;28;5,3;19,0;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-28;NA
270008;197;2020;7;29;7,0;16,2;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-29;NA
270008;197;2020;7;30;7,6;20,9;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-30;NA
270008;197;2020;7;31;6,4;22,9;Desierto de Atacama, Caldera  Ad.;-27,25444;-70,78111;Secano Costero;2020-07-31;NA
290004;137;2020;7;1;9,0;20,0;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-01;NA
290004;137;2020;7;2;9,0;18,5;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-02;NA
290004;137;2020;7;3;7,5;14,7;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-03;NA
290004;137;2020;7;4;7,1;15,1;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-04;NA
290004;137;2020;7;5;8,7;15,6;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-05;NA
290004;137;2020;7;6;7,4;13,8;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-06;NA
290004;137;2020;7;7;9,0;16,4;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-07;NA
290004;137;2020;7;8;8,0;16,6;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-08;NA
290004;137;2020;7;9;7,4;17,4;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-09;NA
290004;137;2020;7;10;7,2;15,4;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-10;NA
290004;137;2020;7;11;7,4;13,9;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-11;NA
290004;137;2020;7;12;6,6;16,7;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-12;NA
290004;137;2020;7;13;7,2;14,6;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-13;NA
290004;137;2020;7;14;7,5;12,1;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-14;NA
290004;137;2020;7;15;7,9;13,4;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-15;NA
290004;137;2020;7;16;7,2;15,9;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-16;NA
290004;137;2020;7;17;8,4;14,1;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-17;NA
290004;137;2020;7;18;7,4;15,4;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-18;NA
290004;137;2020;7;19;8,8;15,5;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-19;NA
290004;137;2020;7;20;7,8;19,4;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-20;NA
290004;137;2020;7;21;7,9;17,6;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-21;NA
290004;137;2020;7;22;8,3;15,8;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-22;NA
290004;137;2020;7;23;6,1;15,4;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-23;NA
290004;137;2020;7;24;5,6;18,1;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-24;NA
290004;137;2020;7;25;6,8;19,7;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-25;NA
290004;137;2020;7;26;7,3;17,7;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-26;NA
290004;137;2020;7;27;7,5;18,0;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-27;NA
290004;137;2020;7;28;7,0;18,1;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-28;NA
290004;137;2020;7;29;5,8;16,2;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-29;NA
290004;137;2020;7;30;8,1;18,9;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-30;NA
290004;137;2020;7;31;9,1;22,8;La Florida, La Serena Ad.;-29,91444;-71,20667;Secano Costero;2020-07-31;NA
330007;330;2020;7;1;9,2;16,4;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-01;NA
330007;330;2020;7;2;8,3;19,0;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-02;NA
330007;330;2020;7;3;7,1;16,3;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-03;NA
330007;330;2020;7;4;9,2;11,3;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-04;NA
330007;330;2020;7;5;6,0;14,6;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-05;NA
330007;330;2020;7;6;7,5;14,2;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-06;NA
330007;330;2020;7;7;5,8;12,3;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-07;NA
330007;330;2020;7;8;7,9;16,0;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-08;NA
330007;330;2020;7;9;7,7;18,8;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-09;NA
330007;330;2020;7;10;8,1;16,9;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-10;NA
330007;330;2020;7;11;7,1;15,6;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-11;NA
330007;330;2020;7;12;7,9;22,3;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-12;NA
330007;330;2020;7;13;11,7;25,9;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-13;NA
330007;330;2020;7;14;14,2;27,5;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-14;NA
330007;330;2020;7;15;5,4;10,0;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-15;NA
330007;330;2020;7;16;5,7;12,4;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-16;NA
330007;330;2020;7;17;7,2;10,8;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-17;NA
330007;330;2020;7;18;8,9;11,4;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-18;NA
330007;330;2020;7;19;10,4;14,6;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-19;NA
330007;330;2020;7;20;10,3;13,7;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-20;NA
330007;330;2020;7;21;8,8;12,9;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-21;NA
330007;330;2020;7;22;5,9;13,5;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-22;NA
330007;330;2020;7;23;5,0;13,5;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-23;NA
330007;330;2020;7;24;4,2;15,2;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-24;NA
330007;330;2020;7;25;6,2;17,9;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-25;NA
330007;330;2020;7;26;7,4;16,2;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-26;NA
330007;330;2020;7;27;10,1;16,8;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-27;NA
330007;330;2020;7;28;5,7;20,4;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-28;NA
330007;330;2020;7;29;7,0;20,2;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-29;NA
330007;330;2020;7;30;5,4;15,8;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-30;NA
330007;330;2020;7;31;7,1;22,6;Rodelillo, Ad.;-33,06528;-71,55639;Litoral;2020-07-31;NA
330019;650;2020;7;1;NA;13,2;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-01;NA
330019;650;2020;7;2;NA;17,3;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-02;NA
330019;650;2020;7;3;NA;NA;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-03;NA
330019;650;2020;7;4;NA;9,3;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-04;NA
330019;650;2020;7;5;NA;12,3;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-05;NA
330019;650;2020;7;6;NA;12,3;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-06;NA
330019;650;2020;7;7;NA;12,6;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-07;NA
330019;650;2020;7;8;NA;13,4;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-08;NA
330019;650;2020;7;9;NA;16,4;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-09;NA
330019;650;2020;7;10;NA;13,4;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-10;NA
330019;650;2020;7;11;NA;14,9;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-11;NA
330019;650;2020;7;12;NA;17,3;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-12;NA
330019;650;2020;7;13;NA;22,4;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-13;NA
330019;650;2020;7;14;NA;23,0;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-14;NA
330019;650;2020;7;15;NA;22,4;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-15;NA
330019;650;2020;7;16;NA;12,2;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-16;NA
330019;650;2020;7;17;NA;12,7;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-17;NA
330019;650;2020;7;18;NA;12,8;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-18;NA
330019;650;2020;7;19;NA;15,8;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-19;NA
330019;650;2020;7;20;NA;16,6;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-20;NA
330019;650;2020;7;21;NA;8,7;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-21;NA
330019;650;2020;7;22;NA;12,4;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-22;NA
330019;650;2020;7;23;NA;12,1;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-23;NA
330019;650;2020;7;24;NA;14,1;Eulogio Sánchez, Tobalaba Ad.;-33,45528;-70,54861;PreCordillera;2020-07-24;NA
